feature,source,block,feature_type,observed_share,mean,variance,status_discussed,status_not_mentioned,status_not_discussed
turnover_raw_1451967,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_1600000000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_168251493,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_2177703000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_2367061000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_237000000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_247757,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_2928817000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_3000001,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_34816282,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_400000000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_461000000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_49848815,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_4992744,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_51631296,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_5201368,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_54000000000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_64855216,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_698710610,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_902440,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_MISSING,turnover_raw,Other,categorical,1.0,0.9069148936170213,0.08442026935264828,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_TYPE_NUMBER_11181007,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_TYPE_NUMBER_1450000000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_TYPE_NUMBER_16154950,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_TYPE_NUMBER_564590423,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
turnover_raw_TYPE_NUMBER_66551000,turnover_raw,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,0.09308510638297872,0.8829787234042553,0.023936170212765957
isic_code_1102,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_35,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_3510,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_4322,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_46,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_47,isic_code,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_code_4772,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_51,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_5224,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_5510,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_56,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_code_5610,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_5621,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_58,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_5813,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_code_61,isic_code,Economic Sector,categorical,1.0,0.02925531914893617,0.02839944545043006,,,
isic_code_6110,isic_code,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
isic_code_6201,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_6209,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_63,isic_code,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093707,,,
isic_code_64,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_code_6419,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_6420,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_65,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_6512,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_6810,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_69,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
isic_code_6910,isic_code,Economic Sector,categorical,1.0,0.013297872340425532,0.01312103893164328,,,
isic_code_7310,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_78,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_7911,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_8299,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_84,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
isic_code_8411,isic_code,Economic Sector,categorical,1.0,0.03723404255319149,0.03584766862833861,,,
isic_code_8510,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_86,isic_code,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093707,,,
isic_code_8610,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_8620,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_8690,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_code_93,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_9311,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_9321,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
isic_code_94,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_C10,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_D,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_D3510,isic_code,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
isic_code_Financial_service_activities_except_insurance_and_pension_funding,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_G47_6,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_G47_91,isic_code,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
isic_code_G4711,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_H49,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_H49_Land_transport_and_transport_via_pipelines,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_H49_H52,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_H4920,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_H51,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_H51_Air_transport,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_H5229,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_J,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_J_Information_and_communication,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_code_J61,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_J6201_Computer_programming_activities,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_J63_Information_service_activities,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_J63_11,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765051,,,
isic_code_K,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_K64,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_K64_1,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_K64_19,isic_code,Economic Sector,categorical,1.0,0.02925531914893617,0.028399445450430057,,,
isic_code_K64_99,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_K6419,isic_code,Economic Sector,categorical,1.0,0.023936170212765957,0.023363229968311458,,,
isic_code_K6499,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_MISSING,isic_code,Economic Sector,categorical,1.0,0.034574468085106384,0.03337907424173835,,,
isic_code_NOT_DISCUSSED,isic_code,Economic Sector,categorical,1.0,0.02127659574468085,0.02082390221819828,,,
isic_code_NOT_MENTIONED,isic_code,Economic Sector,categorical,1.0,0.18085106382978725,0.14814395654142146,,,
isic_code_O,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
isic_code_O84,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765051,,,
isic_code_P85,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_P8520,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_P8530,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_Q,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_Q_Human_health_and_social_work_activities,isic_code,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_code_Q86,isic_code,Economic Sector,categorical,1.0,0.018617021276595744,0.01827042779538253,,,
isic_code_R900,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_R94_Activities_of_membership_organisations,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_REAL_ESTATE_ACTIVITIES,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_S94,isic_code,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_code_S9499,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_STRING,isic_code,Economic Sector,categorical,1.0,0.2925531914893617,0.2069658216387506,,,
isic_code_STRING_K,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_STRING_581_Publishing_of_books_periodicals_and_other_publishing_activities,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_Telecommunications,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_code_UNCLEAR,isic_code,Economic Sector,categorical,1.0,0.013297872340425532,0.013121038931643278,,,
isic_code_UNKNOWN,isic_code,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Activities_of_amusement_parks_and_theme_parks,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
isic_desc_Activities_of_holding_companies,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Activities_of_membership_organizations,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Advertising,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Air_transport,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Cargo_handling,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Computer_programming_activities,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_desc_Electric_power_generation_transmission_and_distribution,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Electricity_gas_steam_and_air_conditioning_supply,isic_desc,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
isic_desc_Employment_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Event_catering,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Financial_and_insurance_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Financial_service_activities_except_insurance_and_pension_funding,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_desc_Food_and_beverage_service_activities,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_desc_General_public_administration_activities,isic_desc,Economic Sector,categorical,1.0,0.03723404255319149,0.03584766862833861,,,
isic_desc_Hospital_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Human_health_activities,isic_desc,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093707,,,
isic_desc_Human_health_and_social_work_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Information_and_communication,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Information_service_activities,isic_desc,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093707,,,
isic_desc_Insurance_reinsurance_and_pension_funding_except_compulsory_social_security,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_desc_Legal_activities,isic_desc,Economic Sector,categorical,1.0,0.013297872340425532,0.01312103893164328,,,
isic_desc_Legal_and_accounting_activities,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.0052908555907650485,,,
isic_desc_MISSING,isic_desc,Economic Sector,categorical,1.0,0.7420212765957447,0.19142570167496606,,,
isic_desc_Manufacture_of_wines,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Medical_and_dental_practice_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Non_life_insurance,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Operation_of_sports_facilities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Other_business_support_service_activities_n_e_c,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Other_human_health_activities,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_desc_Other_information_technology_and_computer_service_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Other_monetary_intermediation,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Plumbing_heat_and_air_conditioning_installation,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Pre_primary_and_primary_education,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Public_administration_and_defence_compulsory_social_security,isic_desc,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_desc_Publishing_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Publishing_of_newspapers_journals_and_periodicals,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.005290855590765049,,,
isic_desc_Real_estate_activities_with_own_or_leased_property,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Restaurants_and_mobile_food_service_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Retail_sale_of_pharmaceutical_and_medical_goods_cosmetic_and_toilet_articles_in_specialized_stores,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Retail_trade_except_of_motor_vehicles_and_motorcycles,isic_desc,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_desc_Short_term_accommodation_activities,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_desc_Sports_activities_and_amusement_and_recreation_activities,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Telecommunications,isic_desc,Economic Sector,categorical,1.0,0.02925531914893617,0.02839944545043006,,,
isic_desc_Travel_agency_activities,isic_desc,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_desc_Wholesale_trade_except_of_motor_vehicles_and_motorcycles,isic_desc,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_desc_Wired_telecommunications_activities,isic_desc,Economic Sector,categorical,1.0,0.007978723404255319,0.007915063377093709,,,
isic_section_C,isic_section,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_section_D,isic_section,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_section_F,isic_section,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_section_G,isic_section,Economic Sector,categorical,1.0,0.015957446808510637,0.015702806699864187,,,
isic_section_H,isic_section,Economic Sector,categorical,1.0,0.005319148936170213,0.00529085559076505,,,
isic_section_I,isic_section,Economic Sector,categorical,1.0,0.015957446808510637,0.01570280669986419,,,
isic_section_J,isic_section,Economic Sector,categorical,1.0,0.06382978723404255,0.05975554549569941,,,
isic_section_K,isic_section,Economic Sector,categorical,1.0,0.02127659574468085,0.02082390221819828,,,
isic_section_L,isic_section,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_section_M,isic_section,Economic Sector,categorical,1.0,0.02127659574468085,0.02082390221819828,,,
isic_section_MISSING,isic_section,Economic Sector,categorical,1.0,0.7420212765957447,0.19142570167496606,,,
isic_section_N,isic_section,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_section_O,isic_section,Economic Sector,categorical,1.0,0.047872340425531915,0.045580579447713904,,,
isic_section_P,isic_section,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
isic_section_Q,isic_section,Economic Sector,categorical,1.0,0.02127659574468085,0.02082390221819828,,,
isic_section_R,isic_section,Economic Sector,categorical,1.0,0.010638297872340425,0.010525124490719785,,,
isic_section_S,isic_section,Economic Sector,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_AEPD_found_Meta_could_not_rely_on_Article_6_1_b_contract_or_any_other_legal_basis_for_processing_user_data_related_to_election_information_features_violating_Article_5_1_a_legality_principle_The_processing_was_deemed_excessive_and_disproportionate,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_AMEX_sent_4_098_841_direct_marketing_emails_without_valid_consent_violating_PECR_Regulation_22_by_misclassifying_them_as_servicing_emails_and_failing_to_honor_opt_outs,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_ANPC_processed_personal_data_via_body_cameras_without_any_legal_basis_under_Article_6_violating_Article_5_1_a_lawfulness_principle_No_domestic_law_authorized_such_processing_for_public_interest_tasks,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_ATG_violated_Article_6_and_7_3_by_making_withdrawal_more_difficult_than_giving_consent_and_using_misleading_cookie_banner_design_that_prevented_informed_and_freely_given_consent,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_BBVA_used_complainant_s_personal_address_data_for_processing_a_claim_made_on_behalf_of_a_third_party_violating_purpose_limitation_and_security_principles,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_BBVA_violated_Article_5_1_f_GDPR_by_failing_to_ensure_adequate_security_measures_resulting_in_unauthorized_disclosure_of_a_third_party_s_contract_to_a_complainant_via_a_human_error_in_document_attachment_through_their_app_s_chat_function,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Birthlink_failed_to_implement_appropriate_organizational_measures_ensuring_security_of_personal_data_violating_integrity_confidentiality_and_accountability_principles_The_unauthorized_destruction_of_manual_records_containing_sensitive_adoption_data_constituted_a_serious_breach,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_CDON_AB_violated_Article_44_GDPR_by_transferring_personal_data_to_the_US_via_Google_Analytics_without_adequate_safeguards_as_the_data_constituted_personal_data_and_US_surveillance_laws_posed_risks,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_CDON_AB_violated_data_minimization_by_requesting_excessive_identity_verification_information_for_erasure_requests_and_failed_to_demonstrate_compliance_with_processing_principles_also_violating_accountability,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Claim_involved_alleged_violations_of_Articles_6_lawfulness_and_17_right_to_erasure_regarding_unauthorized_profile_creation_with_incorrect_personal_data_The_case_was_resolved_amicably_through_deletion_of_the_webpage_before_formal_determination,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Controller_failed_to_provide_documented_instructions_to_its_processor_regarding_data_processing_violating_Article_28_3_accountability_principle,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Controller_processed_employee_images_excessively_via_video_cameras_in_locker_rooms_and_dining_area_for_theft_prevention_consent_invalid_due_to_employer_employee_relationship_and_no_other_legal_basis_established,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Dagens_Industri_violated_Article_44_GDPR_by_transferring_personal_data_to_the_US_via_Google_Analytics_without_adequate_safeguards_under_Chapter_V_despite_implementing_measures_like_IP_anonymization_and_cookie_hashing,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_A_A_A_repeatedly_published_complainant_s_resume_on_Facebook_without_consent_violating_Article_6_1_LOPD_equivalent_to_GDPR_Article_6_The_DPA_found_no_legal_basis_justified_this_processing,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_charged_a_fee_for_rectifying_a_data_subject_s_name_error_violating_Article_12_5_GDPR_which_requires_free_exercise_of_data_subject_rights_unless_requests_are_manifestly_unfounded_or_excessive_which_was_not_proven,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_collected_consent_generically_for_all_processing_purposes_including_commercial_communications_unrelated_to_contract_performance_violating_Article_7_GDPR_Processing_for_contract_execution_was_lawful_under_Article_6_1_b,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_conditioned_consent_for_data_processing_on_exemption_from_banking_fees_violating_Article_7_4_GDPR_by_making_contract_execution_subject_to_consent_not_necessary_for_its_performance,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_consulted_claimant_s_credit_data_without_valid_contractual_relationship_violating_Article_6_1_GDPR_lawfulness_principle,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_disclosed_claimant_s_personal_data_to_a_third_party_without_consent_or_proper_legal_basis_DPA_found_violation_of_Article_6_1_as_legitimate_interests_did_not_prevail_over_data_subject_s_rights,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_disclosed_complainant_s_data_to_third_party_without_legal_basis_under_Article_6_1_and_provided_insufficiently_specific_information_about_recipients_under_Article_13_1_e,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_failed_to_adequately_respond_to_data_subject_s_access_and_erasure_requests_violating_Articles_15_and_17_GDPR_The_legitimacy_of_initial_data_processing_was_not_contested_but_the_handling_of_rights_requests_was_deficient,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_failed_to_conduct_a_DPIA_for_high_risk_biometric_data_processing_and_relied_on_invalid_opt_out_consent_violating_Article_35_1_and_consent_requirements,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_failed_to_cooperate_with_DPA_by_not_providing_requested_information_violating_Article_31_and_Article_58_1_e_GDPR,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_failed_to_delete_complainant_s_data_after_erasure_request_and_continued_processing_for_advertising_violating_storage_limitation_security_and_accountability_principles_under_Article_5,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_failed_to_facilitate_data_subject_s_right_to_erasure_by_not_processing_requests_made_via_non_standard_channels_violating_accountability_and_security_principles_under_Article_5_2_and_Article_12_GDPR,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
q36_text_Defendant_failed_to_implement_appropriate_technical_and_organizational_security_measures_including_mandatory_multi_factor_authentication_and_effective_monitoring_leading_to_a_credential_stuffing_attack_that_compromised_sensitive_genetic_and_health_data,q36_text,Other,categorical,1.0,0.0026595744680851063,0.002652501131733817,,,
